thr,slope,beta,full,last,combined
0.6,5,1.05,0.602017053237913,0.005370275929404669,0.42302302004536046
0.6,5,1.1,0.5967776569013895,0.003778746418799857,0.4188779837566126
0.6,10,0.85,0.5576243754100936,0.47626290857434994,0.5332159353593704
0.6,10,0.9,0.5725564415323724,0.38820063385396353,0.5172496992288497
0.6,10,0.95,0.5834644016725484,0.31124483872583175,0.5017985327885334
0.6,10,1.0,0.5911926382405222,0.2497153124199419,0.48874944049434804
0.6,10,1.05,0.5923875703141044,0.20048143085167874,0.4748157284753767
0.6,10,1.1,0.586335023931617,0.16105648143239096,0.4587514611818491
0.6,20,0.85,0.5582032629979523,0.7500000000002799,0.6157422840986506
0.6,20,0.9,0.5719029761651109,0.7500000000000452,0.6253320833155911
0.6,20,0.95,0.5795824173661007,0.7500000000000073,0.6307076921562726
0.6,20,1.0,0.5876946335885688,0.7299974211131766,0.630385469845951
0.6,20,1.05,0.5869760654404506,0.6130267769952273,0.5947912789068835
0.6,20,1.1,0.5806434574255177,0.5147991393634028,0.5608901620068832
0.6,40,0.85,0.5578800887384883,0.750000000000277,0.6155160621170248
0.6,40,0.9,0.5684964000385261,0.7500000000000447,0.6229474800269816
0.6,40,0.95,0.5759395020943345,0.7500000000000072,0.6281576514660363
0.6,40,1.0,0.5833012656487869,0.7499913575427469,0.6333082932169749
0.6,40,1.05,0.5825151058153728,0.6306646806614971,0.5969599782692101
0.6,40,1.1,0.5751420655287675,0.5303233636412312,0.5616964549625065
0.7,3,0.85,0.5643129070784472,0.00038646316771649047,0.3951349739052279
0.7,3,0.9,0.5819696487322138,0.0002153677412090763,0.40744336443491236
0.7,3,0.95,0.5989541797828453,0.00012002422770678996,0.4193039331163037
0.7,3,1.0,0.6118992470985906,6.689085318196735e-05,0.42834954022496796
0.7,3,1.05,0.6150643382287198,3.727952382008538e-05,0.43055622061724985
0.7,3,1.1,0.6102818850875739,2.0776745092197676e-05,0.42720355258482934
0.7,5,0.85,0.5600859395611223,0.004508515970819023,0.39341271248403126
0.7,5,0.9,0.5774076077435474,0.0028980883940169515,0.40505475193868823
0.7,5,0.95,0.593990703586643,0.0018636318640960798,0.4163525820698789
0.7,5,1.0,0.6057290594280842,0.00119876686127851,0.42436997165804247
0.7,5,1.05,0.6099525582478011,0.0007712631322237734,0.4271981697131279
0.7,5,1.1,0.6048449634378809,0.0004962943598993495,0.4235403627144864
0.7,10,0.85,0.5571990708875845,0.15391619003229703,0.4362142066309982
0.7,10,0.9,0.57281073459475,0.11772654172209722,0.4362854767329541
0.7,10,0.95,0.5857595074174372,0.09018259698721305,0.43708643428836996
0.7,10,1.0,0.5957964285939523,0.06917795347816279,0.4378108860592154
0.7,10,1.05,0.5979407173006567,0.05313184207339087,0.4344980547324769
0.7,10,1.1,0.593589739325024,0.040854140922825695,0.42776905980436447
0.7,20,0.85,0.5572263338223234,0.7500000000002984,0.6150584336757159
0.7,20,0.9,0.5704529684251212,0.7500000000000484,0.6243170778975993
0.7,20,0.95,0.5805957483771523,0.7123883035083709,0.6201335149165179
0.7,20,1.0,0.5893926506692332,0.6177884816913748,0.5979113999758756
0.7,20,1.05,0.5904834801960628,0.5146445561459847,0.5677318029810393
0.7,20,1.1,0.5844450754520802,0.4287336385889542,0.5377316443931424
0.7,40,0.85,0.5542938162212251,0.7500000000002771,0.6130056713549407
